Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Grenada,GRD,"Population, total",SP.POP.TOTL,89869,91260,92425,93350,94066,94581,94875,94961,94868,94682,94426,94185,93934,93630,93152,92448,91437,90184,89073,88568,89005,90572,93091,95985,98439,99906,100143,99380,98062,96869,96283,96454,97198,98305,99405,100255,100796,101122,101309,101442,101619,101849,102100,102375,102656,102949,103259,103586,103930,104296,104677,105075,105481,105909,106360,106823,107317,107825
Guam,GUM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27723.6367750652,27883.240173408,29604.1479791411,30592.1607999249,29375.276247165,29576.8960380147,30054.2028456599,30111.6816042731,30700.4340081784,30693.1274789777,31257.1569439436,31754.1078606134,32129.515000324,32119.6520805371,32013.7693770213,..
Guam,GUM,"Population, total",SP.POP.TOTL,66742,68072,69604,71286,73051,74830,76607,78404,80217,82040,83877,85726,87587,89464,91377,93352,95385,97477,99630,101844,104133,106485,108906,111402,113961,116572,119232,121919,124673,127522,130482,133558,136692,139818,142802,145561,148060,150303,152277,153953,155329,156401,157175,157714,158099,158402,158648,158855,159035,159231,159444,159678,159973,160375,160967,161797,162896,164229
Guatemala,GTM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1461.76338542387,1480.50803938886,1488.87912638375,1584.34957347964,1610.43297186875,1632.64277998584,1673.34746479678,1692.37910996269,1788.40271211985,1820.37477657376,1870.7866669219,1921.02155402555,2005.98933121412,2084.86927668795,2159.69680441345,2145.3356607413,2246.0453470405,2361.92288144995,2419.71544511456,2472.35411746118,2502.86215810788,2457.30160716415,2312.23402590175,2197.45666336119,2154.71273336619,2090.34076578393,2044.07896806368,2067.39871361685,2098.44754590882,2131.0788004268,2146.59485673931,2173.62998244584,2225.92106378667,2259.76653521635,2296.93122103367,2355.89411567083,2371.31183042631,2420.02694450416,2484.76024846879,2522.86141664883,2554.78152752909,2554.25861883846,2591.3294355891,2594.92612507367,2614.71279024639,2638.29047019618,2717.76349711088,2825.13809875931,2854.07196228428,2806.98044057128,2825.52406953376,2880.41465498131,2903.39784892403,2947.97210547784,3007.90021300692,3069.04351844254,3100.98132478359,3124.21035935645
Guatemala,GTM,"Population, total",SP.POP.TOTL,4210747,4336143,4464249,4595510,4730540,4869716,5013153,5160609,5311615,5465512,5621792,5780480,5941567,6104530,6268707,6433728,6599214,6765516,6933906,7106145,7283459,7466488,7654819,7847472,8042897,8240060,8438604,8639108,8842575,9050465,9263813,9483270,9708544,9938692,10172297,10408489,10646674,10887634,11133501,11387203,11650743,11924946,12208848,12500478,12796925,13096028,13397008,13700286,14006366,14316208,14630417,14948919,15271056,15596214,15923559,16252429,16582469,16913503
Guinea,GIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,563.527154378943,565.715100389698,582.627971128771,583.296187919341,581.276708491982,565.285980578508,550.565271566465,545.686788961487,538.694728295918,540.113760055263,546.077673233036,560.221524198449,569.348763768068,580.775125075672,584.851908391284,595.260176908532,614.616203001182,610.759836288053,613.171948944698,619.185501756157,613.705849402638,641.626541369136,653.513396178724,631.923179035018,647.803202894337,669.217073445196,693.339104782463,704.68311927822,714.163275381497,723.870308781183,779.911076147514,822.925635177795
Guinea,GIN,"Population, total",SP.POP.TOTL,3577409,3633652,3690664,3749505,3811659,3877806,3948869,4023486,4097191,4164003,4219770,4263840,4298091,4324360,4345545,4364514,4381601,4398484,4421134,4457078,4511902,4589784,4690605,4810496,4943144,5084767,5229797,5381483,5554882,5770652,6041094,6374329,6758838,7163236,7544291,7871173,8132552,8337988,8503297,8653769,8808546,8971139,9137345,9309848,9490229,9679745,9881428,10096727,10323142,10556524,10794170,11035170,11281469,11536615,11805509,12091533,12395924,12717176
Guinea-Bissau,GNB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,488.413509332783,459.987693033566,479.258310540345,475.101044470055,488.58006799487,520.464976546722,542.233418756851,501.692736857621,566.2920012708,574.693339584069,477.953094748764,555.318263600531,566.021547817322,533.057837353419,566.518935269321,575.272557987497,557.010085288753,559.805801751798,572.141851184626,593.054710192855,614.461883085147,630.31066366805,621.867599368119,619.896601118639,625.386789047704,639.364253843724,700.025225167913,732.466382408408,517.782951038083,514.146651908346,532.267639015212,533.498089176632,517.619949194439,509.656954985628,512.427534323821,522.489531198141,522.510795458898,527.138279802549,531.210330810853,535.859993820582,546.721668646992,576.012802830765,551.63734191284,554.911494727356,545.89848552953,564.729954904838,585.16830694295,604.624544213481
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,616409,623415,629969,636586,643961,652562,662463,673462,685476,698338,711827,726256,741490,756280,768945,778470,784156,786754,788495,792462,800854,814507,832668,854113,876873,899509,921626,943617,965742,988520,1012280,1037155,1062800,1088569,1113541,1137122,1159060,1179727,1199915,1220794,1243229,1267512,1293523,1321202,1350345,1380838,1412669,1445958,1480841,1517448,1555880,1596154,1638139,1681495,1725744,1770526,1815698,1861283
Guyana,GUY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1679.52516412091,1706.20434588079,1676.65541016255,1432.30079074743,1556.82958828627,1683.91448623037,1738.29734630521,1782.83022989126,1774.12977077122,1872.03006417185,1926.2526587952,1961.86239526486,1875.06224641205,1877.67794194534,2000.57495364461,2147.02283011863,2156.14198321462,2076.33186355477,2018.44175850278,1965.7450185093,1989.8342494591,2015.52612314529,1750.7639605728,1636.6594626119,1561.83299580071,1609.24268704234,1607.21643797961,1636.55669638853,1590.33359616079,1521.97133250555,1480.41004859524,1566.94091571772,1680.97115431104,1806.12755711936,1947.51303351421,2036.70192302406,2195.6207183949,2336.48414913357,2304.31438501689,2381.15030618252,2354.53152754201,2410.83043859235,2437.39627734873,2412.98087296678,2493.1424239482,2446.65189486877,2576.77532717954,2764.0502608347,2824.55871759194,2927.32731164079,3044.94912901667,3192.29554435805,3342.92066291446,3486.9807606113,3595.92501103175,3684.92358504666,3783.54332759748,3871.39069470635
Guyana,GUY,"Population, total",SP.POP.TOTL,571819,589274,606285,622575,637845,651868,664521,675871,686146,695745,704934,713684,721948,729916,737847,745841,754101,762424,770125,776254,780153,781732,781246,778948,775219,770435,764459,757506,750731,745665,743309,744289,748134,753484,758342,761291,761861,760510,757952,755278,753301,752263,751884,751857,751652,750946,749601,747869,746314,745693,746556,749100,753091,758081,763393,768514,773303,777859
Haiti,HTI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,757.057603067664,763.501533155107,766.317380807881,773.421284008485,766.936719197245,746.409998246671,732.552230204919,723.601686861941,687.191410729882,688.702986877105,693.262996865611,705.388341696728,700.483332422239,711.24623996144,662.279518162433,688.843386666924,698.787765236705,718.420465180633,728.780321832657,728.063224553949,729.360457810966,728.920402909597
Haiti,HTI,"Population, total",SP.POP.TOTL,3866159,3943364,4022593,4103730,4186640,4271133,4357484,4445530,4534234,4622208,4708642,4793155,4876560,4960657,5047944,5140357,5238245,5341419,5450549,5566266,5688836,5818671,5955267,6096692,6240329,6384195,6527543,6670568,6813348,6956300,7099732,7243391,7386975,7530705,7674911,7819806,7965553,8111951,8258483,8404398,8549200,8692567,8834733,8976552,9119178,9263404,9409457,9556889,9705029,9852870,9999617,10145054,10289210,10431776,10572466,10711061,10847334,10981229
Honduras,HND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1095.99040533318,1085.5659619618,1116.59199199724,1124.71530556221,1152.70100545773,1221.53171953946,1250.5037481626,1287.08677351904,1332.19497835641,1301.88628555157,1309.7998826202,1322.46881009771,1357.91458313621,1421.91691866041,1363.02376517817,1350.56433289184,1447.44517093767,1549.2935305805,1652.42985381294,1676.86398547029,1636.84734329567,1627.58039311271,1556.62524144492,1496.06449879596,1514.66300491554,1531.54411017896,1497.50065389735,1541.7971410465,1566.46315802619,1587.45606014008,1543.71916019091,1548.72144627702,1589.72823567315,1641.54507858093,1575.26974197792,1594.35708032386,1606.97984437211,1642.16160171309,1645.28815629354,1572.2542157516,1620.05611297354,1622.20814070154,1641.39720275338,1674.39548410075,1736.69288395134,1799.49033173303,1874.95344908855,1947.95743406386,1987.91408312059,1900.38257131035,1932.85828999689,1969.31041398448,2013.47830649303,2033.31618619227,2059.47490887894,2102.37695924737,2144.86936715697,2210.58728051237
Honduras,HND,"Population, total",SP.POP.TOTL,2038637,2096407,2155652,2216707,2280045,2346010,2414807,2486414,2560727,2637517,2716659,2798125,2882113,2968994,3059254,3153261,3251158,3352835,3458104,3566665,3678286,3792938,3910657,4031349,4154887,4281189,4410158,4541804,4676361,4814137,4955328,5099951,5247836,5398805,5552625,5709051,5867849,6028882,6192026,6357221,6524283,6693061,6863157,7033821,7204153,7373430,7541406,7707972,7872658,8035021,8194778,8351600,8505646,8657785,8809216,8960829,9112867,9265067
"Hong Kong SAR, China",HKG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,3380.63534306444,3703.48082154333,4142.29187909192,4392.21145557524,4904.75224052758,4948.77762797693,4902.65137529056,4962.70106807363,5438.13812444218,5796.1686588944,6086.20191162309,6604.23218363725,7208.91976586186,7153.32948798531,7053.51046177296,8091.35713891567,8910.54322758216,9473.42707203175,10006.1335940445,10727.2823371927,11448.6978228895,11604.8352490144,12113.0065305749,13190.824317182,13148.6780230169,14421.6264159325,16190.0856262598,17421.0951951422,17634.1577103799,18250.9008304639,19132.2528041225,20155.1909150465,21040.4987950784,21813.7037484007,21893.6704955335,21835.0345784625,22758.3015265433,21241.4375462373,21566.9181125635,23015.8882405574,22975.0347722137,23252.4467523129,24010.4665816112,25896.6210634328,27688.6984415576,29446.2368891939,31081.548007209,31553.6132264208,30711.4847558043,32549.998231121,33888.4959161945,34086.321231372,35002.5174875319,35717.6791626358,36260.5954574462,36816.1498608515,37927.1346154737
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,3075605,3168100,3305200,3420900,3504600,3597900,3629900,3722800,3802700,3863900,3959000,4045300,4123600,4241600,4377800,4461600,4518000,4583700,4667500,4929700,5063100,5183400,5264500,5345100,5397900,5456200,5524600,5580500,5627600,5686200,5704500,5752000,5800500,5901000,6035400,6156100,6435500,6489300,6543700,6606500,6665000,6714300,6744100,6730800,6783500,6813200,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7178900,7229500,7291300,7336600,7391700
Hungary,HUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8852.11507394962,8584.2292204313,8544.51297729907,8808.38191914486,8952.03936979968,8968.69896622656,9286.95875845449,9702.8905671253,10040.5122061827,10490.3503172185,10918.2488056723,11445.1935836058,11919.7688871317,12544.0903718178,13120.6202561212,13647.1523654832,13727.7348269495,13869.4411656877,12974.1441804958,13092.2337567695,13347.5840177081,13196.1533398038,13509.9242469344,14119.070416617,14629.2350325735,14997.2005200975,15647.8460274975
Hungary,HUN,"Population, total",SP.POP.TOTL,9983967,10029321,10061734,10087947,10119835,10147935,10178653,10216604,10255815,10298723,10337910,10367537,10398489,10432055,10478720,10540525,10598677,10648031,10684822,10704152,10711122,10711848,10705535,10689463,10668095,10648713,10630564,10612741,10596487,10481719,10373988,10373400,10369341,10357523,10343355,10328965,10311238,10290486,10266570,10237530,10210971,10187576,10158608,10129552,10107146,10087065,10071370,10055780,10038188,10022650,10000023,9971727,9920362,9893082,9866468,9843028,9814023,9781127
Iceland,ISL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31270.4462608105,32598.3373228934,34514.6970404977,35427.8617215754,36554.6575201805,37488.6923688425,37360.1018342377,37976.6719391033,40684.2636901647,42604.4541982866,43703.947192282,46629.6565347528,46529.8510243027,43354.7684522666,41851.7354772988,42543.1405522383,42875.6455524898,44301.7553155641,44775.635368626,46221.9325708441,48995.1685496011,49910.0055207086
Iceland,ISL,"Population, total",SP.POP.TOTL,175574,179029,182378,185653,188983,192286,195570,198751,201488,203369,204438,206098,209137,212317,215209,217979,220154,221799,223537,225735,228138,230755,233860,236977,239511,241405,243180,245859,249740,252852,254826,257797,261057,263725,266021,267468,268916,271128,274047,277381,281205,284968,287523,289521,292074,296734,303782,311566,317414,318499,318041,319014,320716,323764,327386,330815,335439,341284
India,IND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,304.231892517096,309.353562155831,312.052331884607,324.056200793601,341.096019495621,325.287386096864,318.415676162619,336.236456684756,340.361685434,354.894028472623,365.05738258988,362.767725027101,352.550055840146,355.788210052561,351.708069435998,375.083372834559,372.642613394855,390.636679931299,403.633544446174,373.832253331318,389.926284393755,403.878042963083,408.324880026208,428.069168108306,434.366504619311,446.999768550491,458.086674715335,465.982728535711,500.01327734676,518.698715936097,536.162785952453,530.894738000626,548.895783828094,563.749687660707,589.708787590248,622.303683083488,656.697143960797,670.61012159443,699.068854719027,747.252035650833,762.313340806374,785.344628061723,801.507932685869,850.293264901313,902.905794350882,971.229760739349,1044.89394043832,1130.09007066414,1156.9325271372,1237.33978594507,1345.77015320926,1416.4033912875,1474.96767422238,1550.14222964317,1645.3261405822,1758.83777674579,1862.43044438379,1963.54632112944
India,IND,"Population, total",SP.POP.TOTL,449480608,458494963,467852537,477527970,487484535,497702365,508161935,518889779,529967317,541505076,553578513,566224812,579411513,593058926,607050255,621301720,635771734,650485030,665502284,680915804,696783517,713118032,729868013,746949067,764245202,781666671,799181436,816792741,834489322,852270034,870133480,888054875,906021106,924057817,942204249,960482795,978893217,997405318,1015974042,1034539214,1053050912,1071477855,1089807112,1108027848,1126135777,1144118674,1161977719,1179681239,1197146906,1214270132,1230980691,1247236029,1263065852,1278562207,1293859294,1309053980,1324171354,1339180127
Indonesia,IDN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,690.042850090798,710.667507452396,704.836439253629,670.963222965453,676.27395906208,665.386965204969,665.654941741097,656.746823706267,708.925044410083,737.114650067898,771.849959987718,804.438165484379,838.735666729603,883.47898576199,926.885647868664,948.762665775744,989.229306328756,1049.95434799629,1094.35831022365,1146.89185278653,1230.84011816285,1297.71685614092,1296.5765252201,1320.69854612901,1382.11799750651,1386.48280047426,1438.39057693211,1480.00616351194,1536.28659991903,1620.90270151984,1707.59791770347,1794.18879877437,1878.709860248,1968.12413641282,2083.06368170835,2219.81105813614,2357.95935142443,2433.34050760854,2084.23454844949,2071.55062971407,2143.38989039205,2190.76617979471,2257.74685507094,2333.09748333113,2416.83638933237,2519.5098415279,2621.96039791854,2750.61514270465,2876.88504026904,2970.04413106579,3113.48063451433,3262.7486126075,3415.35126676747,3560.10658042829,3692.94287536983,3827.55077886415,3974.73166690467,4130.66327585856
Indonesia,IDN,"Population, total",SP.POP.TOTL,87792515,90138235,92558005,95055665,97638029,100308894,103067354,105907403,108821564,111800091,114834780,117921998,121059513,124242298,127465231,130724115,134010690,137322118,140665856,144053518,147490365,150978840,154506265,158044343,161555583,165012196,168402025,171728917,175000916,178233223,181436821,184615979,187766086,190879523,193945272,196957849,199914831,202826465,205715544,208612556,211540429,214506502,217508059,220545214,223614649,226712730,229838202,232989141,236159276,239340478,242524123,245707511,248883232,252032263,255131116,258162113,261115456,263991379
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2980.57649901954,3237.90789218473,3425.98882925631,3580.69341445895,3808.94360979562,4348.9940166896,4711.41237913592,5120.90101182757,5723.74582979548,6483.03429137355,7014.93821090902,7816.18697979193,8707.1014369466,9198.85219535885,9524.88796330082,9026.08363352398,10265.7002152485,9544.85785693598,7938.61912350438,6859.86104722841,4789.5841835877,4366.70269154361,5333.98173101897,5556.95999553504,4864.83493217624,4773.45427250388,4119.69823424683,3989.24536280375,3640.43114579508,3739.72885406949,4147.3606482563,4567.57196841125,4625.68802596847,4615.92013287298,4490.28304702847,4528.2955429827,4684.64587632365,4622.59719492426,4635.30393227144,4591.46152336934,4781.85082365608,4749.80630859742,5028.43736152543,5401.75019887927,5572.90571695627,5684.95750073277,5901.64178877022,6311.78950016052,6256.87796760963,6247.69166011554,6531.92742967867,6622.67294071232,6052.51683261847,5964.17904606914,6161.10352264546,6007.00489252089,6733.91249997748,6946.85658114441
